ID_registro;FID;Shape;Prob_DAR;Cordillera;Cuenca;Zona UTM;Departamen;Provincia;Distrito;UNIDAD_geo;TIPO_UNIDA;LITOLOGIA_;Este_m;Norte_m
35054;681;Point;0.759171;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;260846.28;8902316.97
35055;682;Point;0.782185;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;257924.49;8902135.15
35056;683;Point;0.764649;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;259784.09;8901996.89
35057;684;Point;0.787235;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250014.12;8901904.92
35058;685;Point;0.779899;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;251776.81;8901786.66
35059;686;Point;0.824564;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito aluvial;Sedimento;Arena, limo, grava;263443.89;8901860.79
35060;687;Point;0.826236;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;263162.38;8901791.54
35061;688;Point;0.780539;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;257355.14;8901716.02
35062;689;Point;0.75085;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;275483.01;8901786.46
35063;690;Point;0.798946;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;257486.82;8901574.65
35064;691;Point;0.774013;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256566.44;8901272.31
35065;692;Point;0.78658;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;260690.95;8901210.2
35066;693;Point;0.773509;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256734.79;8900946.8
35067;694;Point;0.809859;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256380.56;8900964.36
35068;695;Point;0.760698;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito coluvial;Sedimento;Bloques, ceniza;260805.84;8900972.41
35069;696;Point;0.797073;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256207.41;8900928.65
35070;697;Point;0.783315;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;257790.8;8900571.71
35071;698;Point;0.781701;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;277877.18;8900749.33
35072;699;Point;0.792952;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;255519.41;8900550.93
35073;700;Point;0.792463;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;258282.17;8900481.48
35074;701;Point;0.776092;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248877.34;8900179.69
35075;702;Point;0.845092;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;255955.09;8900158.14
35076;703;Point;0.795815;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito coluvial;Sedimento;Bloques, ceniza;264703.48;8900069.51
35077;704;Point;0.770281;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;252267.01;8899897.6
35078;705;Point;0.766772;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250166.9;8899668.93
35079;706;Point;0.782216;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256187.73;8899731.73
35080;707;Point;0.793707;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;252701.75;8899701.86
35081;708;Point;0.775522;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;SÃºper Unidad Cahuish;PlutÃ³nica;Granodiorita;252217.07;8899606.2
35082;709;Point;0.779042;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito aluvial;Sedimento;Arena, limo, grava;272910.67;8899504.51
35083;710;Point;0.824692;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;256612.04;8899367.53
35084;711;Point;0.76086;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;249781.25;8899254.36
35085;712;Point;0.78143;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;247728.26;8899139.62
35086;713;Point;0.764543;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;260802.07;8899049.68
35087;714;Point;0.759716;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;247344.41;8898833.78
35088;715;Point;0.803762;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248001.26;8898772.29
35089;716;Point;0.766644;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248254.95;8898694.97
35090;717;Point;0.773486;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248768.26;8898649.11
35091;718;Point;0.773908;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248859.59;8898413.05
35092;719;Point;0.762305;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;253050.89;8898473.77
35093;720;Point;0.758819;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250875.73;8898413.08
35094;721;Point;0.756671;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;249298.97;8898345.35
35095;722;Point;0.785171;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;253227.78;8898351.39
35096;723;Point;0.791202;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;253280.4;8898190.16
35097;724;Point;0.795408;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;248263.15;8898151.8
35098;725;Point;0.778785;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;251206.52;8897869.17
35099;726;Point;0.775944;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;SÃºper Unidad Cahuish;PlutÃ³nica;Granodiorita;251418.89;8898005.33
35100;727;Point;0.764134;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;249749.31;8898060.19
35101;728;Point;0.771528;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250007.31;8898019.54
35102;729;Point;0.770391;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito coluvial;Sedimento;Bloques, ceniza;274364.18;8897889.94
35103;730;Point;0.784409;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;251118.17;8897583.03
35104;731;Point;0.823837;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;240462.21;8897463.15
35105;732;Point;0.767054;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249014.54;8897438.84
35106;733;Point;0.790254;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249136.54;8897253.31
35107;734;Point;0.778904;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;248949.68;8897128.26
35108;735;Point;0.792685;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;249572.2;8897165.36
35109;736;Point;0.76022;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;273017.88;8897328.63
35110;737;Point;0.760599;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;248664.92;8897054.97
35111;738;Point;0.776389;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;249390.81;8896997.86
35112;739;Point;0.755586;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;248446.54;8896929.61
35113;740;Point;0.761917;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249172.61;8896904.82
35114;741;Point;0.770611;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;248942.5;8896752.3
35115;742;Point;0.765867;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249335.31;8896804.89
35116;743;Point;0.788994;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;275074.29;8896978.68
35117;744;Point;0.756831;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250054.78;8896630.94
35118;745;Point;0.776632;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249198.79;8896444.75
35119;746;Point;0.768441;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;253012.87;8896339.53
35120;747;Point;0.758496;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;249052.55;8896218.13
35121;748;Point;0.774992;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;250060.13;8896161.67
35122;749;Point;0.775171;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito coluvial;Sedimento;Bloques, ceniza;275257.75;8896255.97
35123;750;Point;0.814782;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;293982.5;8896084.88
35124;751;Point;0.774194;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;250959.79;8895421.18
35125;752;Point;0.811383;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;251209.27;8895404.42
35126;753;Point;0.786781;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;251092.91;8895263.39
35127;754;Point;0.764842;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251629.12;8895235.27
35128;755;Point;0.770427;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;SÃºper Unidad Cahuish;PlutÃ³nica;Granito;261450.79;8895052.84
35129;756;Point;0.799295;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;SÃºper Unidad Cahuish;PlutÃ³nica;Granodiorita;260757.09;8894914.08
35130;757;Point;0.828226;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;294406.18;8894768.1
35131;758;Point;0.785456;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;294247.03;8894750.63
35132;759;Point;0.815122;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;253238.43;8893966.52
35133;760;Point;0.796623;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;278680.37;8893996.2
35134;761;Point;0.779405;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone;279341.01;8893628.38
35135;762;Point;0.782491;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques, grava;252528.19;8893009.93
35136;763;Point;0.762407;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;260492.94;8892847.92
35137;764;Point;0.765278;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Lutita, arenisca, limolita;272616.64;8892923.63
35138;765;Point;0.755868;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;258619.81;8892834.13
35139;766;Point;0.76231;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;261731.99;8892748.77
35140;767;Point;0.757679;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Lutita, arenisca, limolita;272556.21;8892715.2
35141;768;Point;0.774031;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;276797.75;8892565.64
35142;769;Point;0.753383;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;258288.4;8892301.81
35143;770;Point;0.767006;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Lutita, arenisca, limolita;273123.93;8892357.5
35144;771;Point;0.824953;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Centro VolcÃ¡nico Palta CayÃ¡n - Evento 1c;VolcÃ¡nica;Toba vÃ­trea;260711.18;8892175.48
35145;772;Point;0.769848;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;Centro VolcÃ¡nico Palta CayÃ¡n - Evento 1c;VolcÃ¡nica;Toba vÃ­trea;260613.36;8891922.37
35146;773;Point;0.763378;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Lutita, arenisca, limolita;272505.07;8891919.78
35147;774;Point;0.783667;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;295809.82;8891876.32
35148;775;Point;0.771804;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;272549.66;8891254.17
35149;776;Point;0.763232;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256903.92;8890908.53
35150;777;Point;0.778724;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256756.76;8890722.79
35151;778;Point;0.773114;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;294848.73;8890809.83
35152;779;Point;0.763477;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar;Sedimento;Bloques, cantos, grava;295044.56;8890766.94
35153;780;Point;0.794965;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar;Sedimento;Bloques, cantos, grava;294560.59;8890714.5
35154;781;Point;0.753351;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;DepÃ³sito glaciar;Sedimento;Bloques, cantos, grava;282769.42;8890317.4
35155;782;Point;0.762327;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Santa;Sedimentaria;Caliza mudstone;261665.3;8890169.08
35156;783;Point;0.765144;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar;Sedimento;Bloques, cantos, grava;294826.17;8890199.26
35157;784;Point;0.764001;Blanca;Cuenca Santa;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;259064.8;8889834.72
35158;785;Point;0.763983;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Santa;Sedimentaria;Caliza mudstone;269769.56;8889888.83
35159;786;Point;0.802699;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;294951.61;8889792.54
35160;787;Point;0.784125;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;295010.4;8889557.69
35161;788;Point;0.783498;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256011.69;8889032.91
35162;789;Point;0.773656;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Limolita, arenisca;270111.89;8888884.21
35163;790;Point;0.776933;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito aluvial, fluvial;Sedimento;Grava, limo;286988.04;8889004.29
35164;791;Point;0.762415;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Limolita, arenisca;270270.13;8888629.8
35165;792;Point;0.785828;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Limolita, arenisca;270113.91;8888567.18
35166;793;Point;0.792574;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;279920.15;8888348.73
35167;794;Point;0.772229;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;279636.33;8888425.02
35168;795;Point;0.780397;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariahuanca;Sedimentaria;Caliza, lutita;269652.41;8888056.02
35169;796;Point;0.767078;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito aluvial;Sedimento;Grava, arena, limo;248128.66;8887878.57
35170;797;Point;0.77661;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256594.7;8887555.85
35171;798;Point;0.796459;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;296227.86;8887496.23
35172;799;Point;0.767584;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;255065.9;8887113.09
35173;800;Point;0.784879;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar;Sedimento;Bloques, cantos, grava;294043.4;8887111.88
35174;801;Point;0.769421;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;291337.53;8886965.39
35175;802;Point;0.76144;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;254872.05;8886649.57
35176;803;Point;0.769882;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;Grupo Goyllarisquizga - FormaciÃ³n Santa;Sedimentaria;Caliza, limoarcillita;288551.66;8886788.39
35177;804;Point;0.763912;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;290773.75;8886702.74
35178;805;Point;0.766379;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita;280457.7;8886586.5
35179;806;Point;0.793836;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita;280488.95;8886308.42
35180;807;Point;0.773899;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;Grupo Goyllarisquizga - FormaciÃ³n Santa;Sedimentaria;Caliza, limoarcillita;289031.34;8886145.97
35181;808;Point;0.772086;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n Santa;Sedimentaria;Caliza mudstone;272513.32;8885940.73
35182;809;Point;0.778415;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;291224.2;8885792.09
35183;810;Point;0.757368;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;291222.96;8885666.87
35184;811;Point;0.761513;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;FormaciÃ³n Pariahuanca;Sedimentaria;Caliza, lutita;278240.42;8885346.97
35185;812;Point;0.797081;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;281752.22;8885167.97
35186;813;Point;0.798704;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;282225.82;8885162.62
35187;814;Point;0.765893;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;283288.73;8885053.35
35188;815;Point;0.765034;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;HUASTA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;282518.77;8884803.55
35189;816;Point;0.784738;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito aluvial;Sedimento;Arena, cantos, limo;299136.07;8884763.03
35190;817;Point;0.782529;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito aluvial;Sedimento;Arena, cantos, limo;298929.88;8884653.56
