ID_registro;0;CODIGO DE ADMINISTRADO (1);RUC;TITULAR;TIPO DE TITULAR ;"CODIGO DE UNIDAD FISCALIZABLE 
(1)";NOMBRE INFRAESTRUCTURA;TIPO DE INFRAESTRUCTURA (2);AMBITO GESTIÓN;VALORIZACIÓN;TRANSFERENCIA;TRATAMIENTO;DISPOSICIÓN FINAL;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCIÓN;UBIGEO;ZONA;COORDENADA ESTE;COORDENADA NORTE;IGA-1;IGA-2;IGA-3;IGA-4;IGA-5;IGA-6;IGA-7;REGISTRO_AUTORITATIVO;ETAPA;FUENTE_ETAPA;FECHA_AS;OBSERVACIÓN;BENEFICIARIOS;GM_NP;GM_P;GNM_NP;GNM_P;ZONA.1;Año;Documento
39999;196;ADM12473;20171895147.0;MUNICIPALIDAD DISTRITAL DE ILABAYA;Municipalidad;UF0035874;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ILABAYA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Tacna;Jorge Basadre;Ilabaya;Anexo de Ticapampa S/N.;230302;19.0;336418;8066932.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 1416-2022-MDI/GM 
 (2022-E01-132021)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40000;197;ADM11789;20131368071.0;MUNICIPALIDAD DE LA VICTORIA;Municipalidad;UF0035875;"INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ""BELLAS ARTES""";Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;La Victoria;Jirón Ignacio Cossio 1510.;150115;18.0;280892;8664516.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 0132-2022-SGLP-GGA/MLV
 (2022-E01-129201)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40001;198;ADM13027;20198033414.0;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA;Municipalidad;UF0035876;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CAYLLOMA - CHIVAY;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Chivay;Al costado de la Planta Eléctrica Número 1.;40501;19.0;222438;8268859.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 034-2022-SGGA-GDUI-MPC-CHIVAY
 (2022-E01-127354)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40002;199;ADM11993;20146694854.0;MUNICIPALIDAD DISTRITAL DE LA BREA;Municipalidad;UF0035877;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES LA BREA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Piura;Talara;La Brea;AA.HH. Los Pinos, al costado del parque ecológico.;200703;17.0;466978;9486386.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 5/12/2022 16:00:06;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40003;200;ADM12517;20173809663.0;MUNICIPALIDAD DISTRITAL DE YURA;Municipalidad;UF0035878;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES YURA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Arequipa;Yura;Asociación Altiplano sector 2 zona A. Ref. a 5 cuadras detrás de la municipalidad.;40128;19.0;219398;8195314.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Multiple Nº 015-2022-MDY-GM-GSC-SGRS
 (2022-E01-128070)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40004;201;ADM11813;20131377062.0;MUNICIPALIDAD DE PUEBLO LIBRE;Municipalidad;UF0035879;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PUEBLO LIBRE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;Pueblo Libre;Jirón José Manuel Ugarteche cdra. 1 cruce con Paso de los Andes.;150121;18.0;276086;8664072.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 143-2022-MPL/GDUA/SGGA
 (2022-E01-128612)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40005;202;ADM13329;20206805120.0;MUNICIPALIDAD DISTRITAL SAMUEL PASTOR;Municipalidad;UF0035880;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAMUEL PASTOR;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Camaná;Samuel Pastor;Avenida Las Flores S/N, al costado del complejo habitacional Las Flores.;40208;18.0;745984;8162028.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 025-2022-GSC-ESS-MDSP
 (2022-E01-129361)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40006;203;ADM13030;20198090647.0;MUNICIPALIDAD DISTRITAL DE NEPEñA;Municipalidad;UF0035881;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES NEPEÑA - 1;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Santa;Nepeña;Camino Cruz del Siglo S/N, Centro Poblado La Grama. Ref. frente al canal de Chinecas y Agropecuaria Chimú.;21806;17.0;790910;8986656.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 034-2022-GSAyGA-MDN
 (2022-E01-129875)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40007;204;ADM13017;20197503964.0;MUNICIPALIDAD DISTRITAL DE TAURIA;Municipalidad;UF0035882;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES TAURIA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;La Unión;Tauria;Sector Huarcampuna, detrás de la torre de radio.;40809;18.0;689177;8301312.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 178-2022-MDT/A
 (2022-E01-129783)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40008;205;ADM12115;20154469941.0;MUNICIPALIDAD PROVINCIAL MARISCAL NIETO;Municipalidad;UF0035883;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MARISCAL NIETO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Moquegua;Mariscal Nieto;Moquegua;Avenida Minera S/N.;180101;19.0;294873;8097425.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio Nº 0192-2022-GSC-GM/A/MPMN
 (2022-E01-127004)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40009;206;ADM11812;20131376848.0;MUNICIPALIDAD DE MAGDALENA DEL MAR;Municipalidad;UF0035884;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MAGDALENA DEL MAR;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;Magdalena del Mar;Circuitos de playas S/N. Ref. grifo PRIMAX.;150120;18.0;275600;8660865.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 21/12/2022 18:30:02;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40010;207;ADM12595;20177217043.0;MUNICIPALIDAD PROVINCIAL DEL CUSCO;Municipalidad;UF0035885;"INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ""CHOCCO""";Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Cusco;Cusco;Santiago;Comunidade campesina de Chocco.;80106;19.0;178214;8499261.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 29/12/2022 11:10:09;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40011;208;ADM12179;20159215106.0;MUNICIPALIDAD DISTRITAL DE MARCAVELICA;Municipalidad;UF0035886;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MARCAVELICA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Piura;Sullana;Marcavelica;Sector Las Palmeras, a espalda del cementerio municipal.;200605;17.0;532642;9461476.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 29/12/2022 18:37:05;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00007-2023-OEFA/DSIS;Resolución N° 00007-2023-OEFA/DSIS
40012;209;ADM11788;20131367857.0;MUNICIPALIDAD DISTRITAL DE LINCE;Municipalidad;UF0017621;PLANTA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS;Otro tipo de infraestructura;Municipal;SI;NO;NO;NO;Lima;Lima;Lince;Parque Ramón Castilla S/N.;150116;18.0;277939;8662862.0;No tiene;-;-;-;-;-;;No aplica;PARALIZACIÓN POR MEDIDA ADMINISTRATIVA;"Resolución N° 0019-2022-DSIS-CRES
 Resolución N° 023-2023-OEFA/TFA-SE";2022-06-21 00:00:00;No aplica;Distrito de Lince;SI;NO;NO;NO;2023;Resolución N° 00012-2023-OEFA/DSIS;Resolución N° 00012-2023-OEFA/DSIS
40013;210;ADM12747;20187348774.0;MUNICIPALIDAD DISTRITAL DE CALZADA;Municipalidad;UF0035923;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CALZADA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;San Martín;Moyobamba;Calzada;"A 1.3 km en dirección noroeste de la Plaza Mayor de Calzada. 
 Ref. Carretera al caserío San Francisco del Pajonal.";220102;18.0;270608;9333979.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 16/01/2023 14:42:02;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00012-2023-OEFA/DSIS;Resolución N° 00012-2023-OEFA/DSIS
40014;211;ADM12746;20187346488.0;MUNICIPALIDAD DE VILLA EL SALVADOR;Municipalidad;UF0035924;"INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ""HUERTOS DE CONCHÁN""";Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;Villa El Salvador;Asentamiento Humano Huertos de Conchán, en el Km 21.8 de la Panamericana Sur.;150142;18.0;287503;8646331.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Oficio N° 012-2023-SGLPM-GSCGA/MVES (2023-E01-046102);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00012-2023-OEFA/DSIS;Resolución N° 00012-2023-OEFA/DSIS
40015;212;ADM12789;20188957146.0;MUNICIPALIDAD DISTRITAL DE PATIVILCA;Municipalidad;UF0035925;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PATIVILCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Barranca;Pativilca;Centro Poblado Costa Verde.;150203;18.0;197763;8817070.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 003-2023-TJAN-SGDESP/MDP
 (2023-E01-039819)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00012-2023-OEFA/DSIS;Resolución N° 00012-2023-OEFA/DSIS
40016;213;ADM11818;20131378204.0;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES;Municipalidad;UF0036048;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN JUAN DE MIRAFLORES;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;San Juan de Miraflores;Avenida Miguel Iglesias con avenida Andrés Avelino Cáceres, sector de Pampas de San Juan.;150133;18.0;287036;8652562.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Oficio N° 001-2023-SGOAV-GGA-MDSJM (2023-E01-061897);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00020-2023-OEFA/DSIS;Resolución N° 00020-2023-OEFA/DSIS
40017;214;ADM11916;20142701597.0;MUNICIPALIDAD PROVINCIAL DE BARRANCA;Municipalidad;UF0036049;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES BARRANCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Barranca;Barranca;"Centro Poblado Santa Margarita. 
 Ref. Cerca al cementerio Los Anitos.";150201;18.0;200334;8808441.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 24/01/2023 17:58:15;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00020-2023-OEFA/DSIS;Resolución N° 00020-2023-OEFA/DSIS
40018;215;ADM12644;20179697069.0;MUNICIPALIDAD DISTRITAL DE PACHANGARA;Municipalidad;UF0036050;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CHURIN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Oyón;Oyón;Calle Los Ángeles, localidad de Ayapango.;150901;18.0;294507.49;8805333.01;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 012-2023-SGSPMA/ALC/MDP-H
 (2023-E01-109985)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00020-2023-OEFA/DSIS;Resolución N° 00020-2023-OEFA/DSIS
40019;216;ADM12309;20165195290.0;MUNICIPALIDAD PROVINCIAL DE SAN ROMÁN JULIACA;Municipalidad;UF0036051;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HIRUPATA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Puno;San Román;Caracoto;"A 3 km del ingreso de la comunidad Chujura.
 Ref. A espaldas dela UANCV, en el sector Hirupata.";211104;19.0;378068;8280539.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Oficio N° 04-2023/MPSR-J/UGRS (2023-E01-155758);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00020-2023-OEFA/DSIS;Resolución N° 00020-2023-OEFA/DSIS
40020;217;ADM13667;20227388871.0;MUNICIPALIDAD DISTRITAL DE ANDAJES;Municipalidad;UF0036302;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ANDAJES;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Oyón;Andajes;Calle Circunvalación. Ref. altura del Ex. Colegio de Mujeres.;150902;18.0;291273;8806507.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 027-2023-ALC/MDA
 (2023-E01-236911
 2023-E01-232396)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40021;218;ADM11807;20131372770.0;MUNICIPALIDAD DE VILLA MARIA DEL TRIUNFO;Municipalidad;UF0036303;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES VILLA MARÍA DEL TRIUNFO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;Villa María del Triunfo;Intersección de la avenida Francisco Machuca con la calle Mariano Melgar. Ref. Altura de la estación Mateo Pumacahua del tren eléctrico.;150143;18.0;287953;8652452.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 022-2023-SGLPAVO-GGA/MVMT
 (2023-E01-231417)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40022;219;ADM12050;20147704373.0;MUNICIPALIDAD PROVINCIAL DE PALPA;Municipalidad;UF0036304;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PALPA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ica;Palpa;Palpa;Calle N °02 S/N, malecón Río Palpa. Ref. Contiguo al camal municipal.;110401;18.0;479991;8393609.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Oficio N°00107-2023-ALC/MPP (2023-E01-243802);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40023;220;ADM12614;20177892441.0;MUNICIPALIDAD DISTRITAL DE SABAINO;Municipalidad;UF0036305;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CHINYA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Apurímac;Antabamba;Sabaino;Sector Chinya. Ref. Al costado del ex. Vivero del Programa de Bosques Andinos.;30307;18.0;721065;8417325.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Carta N° 006-2023-AMASP-MDS-ANT-APU
 (2023-E01-230659)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40024;221;ADM12348;20166164789.0;MUNICIPALIDAD PROVINCIAL DE ISLAY;Municipalidad;UF0036306;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MOLLENDO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Islay;Mollendo;Zona Industrial S/N. Ref. Frente al terminal terrestre de Mollendo.;40701;18.0;816833;8116723.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 001-2023-MPI/A-GM-GMASP-SGGA
 (2023-E01-226416)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40025;222;ADM12844;20190690793.0;MUNICIPALIDAD DISTRITAL LUYA VIEJO;Municipalidad;UF0036307;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES LUYA VIEJO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Amazonas;Luya;Luya Viejo;Carretera Santa Catalina, Sector Ladrillera.;10510;17.0;828816;9320819.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 21/02/2023 15:49:55;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40026;223;ADM12950;20194058854.0;MUNICIP PROVIN PAUCAR DEL SARA SARA;Municipalidad;UF0036308;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PAUSA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Páucar del Sara Sara;Pausa;Sector Tantarpampa, anexo de Renco.;50801;18.0;677776;8306863.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Carta N° 001-2023-MPPSS-GM-SGSMGA-RADG
 (2023-E01-231087)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40027;224;ADM13436;20212025179.0;MUNICIPALIDAD DISTRITAL DE ATICO;Municipalidad;UF0036309;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ATICO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caravelí;Ático;Carretera Panamericana Sur km 709, La Florida.;40303;18.0;647777;8205261.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 028-2023-MDA
 (2023-E01-272712)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40028;225;ADM11940;20143625843.0;MUNICIPALIDAD PROVINCIAL SAN MIGUEL;Municipalidad;UF0036310;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN MIGUEL - CAJAMARCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Cajamarca;San Miguel;San Miguel;Caserío Catamuche.;61101;17.0;732730;9222547.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 24/02/2023 12:27:38;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40029;226;ADM13855;20275441857.0;MUNICIPALIDAD DISTRITAL DE GUADALUPITO;Municipalidad;UF0036311;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES GUADALUPITO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;La Libertad;Virú;Guadalupito;Canteras Pampas de Dios, Ref. pasando el C.P. Nuevo Guadalupito.;131203;17.0;763289;9010987.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 24/02/2023 16:42:23;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40030;227;ADM13621;20223028765.0;MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS;Municipalidad;UF0036312;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUANCA SANCOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Huanca Sancos;Sancos;Carretera Sancos - Lucanamarca, sector Sonqo.;50301;18.0;570512;8461560.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 107-2023-MPA/AP
 (2023-E01-274642)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40031;228;ADM11792;20131368314.0;MUNICIPALIDAD DISTRITAL DE CARABAYLLO;Municipalidad;UF0036313;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES WASI WANU;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Lima;Carabayllo;Sector denominado la Isleta, margen izquierda del Puente San Martín de la Integración.;150106;18.0;278241;8686761.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 27/02/2023 11:47:08;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40032;229;ADM12821;20190255949.0;MUNICIPALIDAD DISTRITAL MARISCAL CÁCERES;Municipalidad;UF0036314;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MARISCAL CÁCERES;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Camaná;Mariscal Cáceres;Sector Ampliación Santa Mónica, Ref. Cerca al canal de regadío agrícola.;40204;18.0;734896;8165070.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 078-MDMC-A-2023
 (2023-E01-313491)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40033;230;ADM13129;20200554729.0;MUNICIPALIDAD DISTRITAL DE MACHUPICCHU;Municipalidad;UF0036315;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PLANTA PIROLIZADORA MACHUPICCHU;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Cusco;Urubamba;Machupicchu;Puente Ruinas S/N.;81304;18.0;766993;8543786.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 3/03/2023 12:21:38;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40034;231;ADM12175;20158939666.0;MUNICIPALIDAD DISTRITAL DE MALA;Municipalidad;UF0036316;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MALA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Cañete;Mala;Callejón La Línea, escala Baja, Anexo La Huaca.;150509;18.0;321725;8599705.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Oficio N°086-2023-SG/MDM (2023-E01-375425);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40035;232;ADM14617;20438599194.0;MUNICIPALIDAD DISTRITAL DE CASA GRANDE;Municipalidad;UF0036317;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CASA GRANDE - GARRAPÓN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;La Libertad;Ascope;Casa Grande;Anexo Garrapón, Ref. siguiendo carretera Garrapón.;130208;17.0;693591;9145492.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Respuesta formulario, 8/03/2023 8:35:34;-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
40036;233;ADM12720;20185646964.0;MUNICIPALIDAD DISTRITAL DE HUANCAN;Municipalidad;UF0036318;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUANCAN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Huancán;Barrio Mantaro, Ref. frente al área degradada.;120119;18.0;475115;8661810.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;"Oficio N° 168-2023-MDH/A
 (2023-E01-326629)";-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00031-2023-OEFA/DSIS;Resolución N° 00031-2023-OEFA/DSIS
