ID_registro;archivo_origen;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;RESPONSABLE;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;VOLUMEN;AMBITO;TIPO_ESPACIO;OPERATIVIDAD;SEGREGACIÓN;QUEMA_RRSS;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;Año;Documento
38788;7584838-anexo-ii-5.xlsx;352;60601;Cajamarca;Cutervo;Cutervo;Por determinar;Por Determinar;UF0035645;La Shintuca;17;742533.0;9295616;138;960.0;0.096;2400;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38789;7584838-anexo-ii-5.xlsx;353;60601;Cajamarca;Cutervo;Cutervo;Por determinar;Por Determinar;UF0035646;3 Cruces;17;742564.0;9295393;183;721.0;0.0721;216.3;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38790;7584838-anexo-ii-5.xlsx;354;60605;Cajamarca;Cutervo;La Ramada;Por determinar;Por Determinar;UF0035643;La Ramada 3;17;768679.0;9307533;56.8;161.0;0.0161;144.9;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38791;7584838-anexo-ii-5.xlsx;355;60614;Cajamarca;Cutervo;Socota;Por determinar;Por Determinar;UF0035644;Socota 1;17;754428.0;9300605;94.4;487.0;0.0487;681.8;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38792;7584838-anexo-ii-5.xlsx;356;60701;Cajamarca;Hualgayoc;Bambamarca;Por determinar;Por Determinar;UF0018174;Bambamarca 1;17;774190.0;9259396;241;1665.0;0.1665;2997;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38793;7584838-anexo-ii-5.xlsx;357;60701;Cajamarca;Hualgayoc;Bambamarca;Por determinar;Por Determinar;UF0018175;Chala;17;775380.0;9261719;241;386.0;0.0386;72;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38794;7584838-anexo-ii-5.xlsx;358;60701;Cajamarca;Hualgayoc;Bambamarca;Por determinar;Por Determinar;UF0018177;Bambamarca 2;17;775011.0;9261733;189;728.0;0.0728;218.4;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38795;7584838-anexo-ii-5.xlsx;359;60703;Cajamarca;Hualgayoc;Hualgayoc;Por determinar;Por Determinar;UF0035206;Hualgalloc;17;765375.0;9251959;499;7675.0;0.7675;3837.5;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38796;7584838-anexo-ii-5.xlsx;360;60801;Cajamarca;Jaen;Jaen;Por determinar;Por Determinar;UF0035652;Sargento Lorez 1;17;744936.0;9362808;138;959.0;0.0959;575.4;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38797;7584838-anexo-ii-5.xlsx;361;60801;Cajamarca;Jaen;Jaen;Por determinar;Por Determinar;UF0035653;Sargento Lorez 2;17;745204.0;9362844;520;7373.0;0.7373;29492;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38798;7584838-anexo-ii-5.xlsx;362;60801;Cajamarca;Jaen;Jaen;Por determinar;Por Determinar;UF0035654;La Pradera;17;743980.0;9369483;1203;47727.0;4.7727;143181;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38799;7584838-anexo-ii-5.xlsx;363;60801;Cajamarca;Jaen;Jaen;Por determinar;Por Determinar;UF0035655;El Parral;17;741511.0;9368039;418;9701.0;0.9701;14551.5;Urbano;Privado;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38800;7584838-anexo-ii-5.xlsx;364;60808;Cajamarca;Jaen;Pucara;Por determinar;Por Determinar;UF0035649;Pucara 1;17;706180.1;9333169.47;46.1;118.0;0.0118;94.4;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38801;7584838-anexo-ii-5.xlsx;365;60808;Cajamarca;Jaen;Pucara;Por determinar;Por Determinar;UF0035650;Pucara 2;17;705256.73;9333916.68;274;975.0;0.0975;1608.75;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38802;7584838-anexo-ii-5.xlsx;366;60808;Cajamarca;Jaen;Pucara;Por determinar;Por Determinar;UF0035651;Pucara 5;17;708253.83;9331192.2;42.8;113.0;0.0113;146.9;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38803;7584838-anexo-ii-5.xlsx;367;60902;Cajamarca;San Ignacio;Chirinos;Por determinar;Por Determinar;UF0035207;Chirinos 1;17;732794.0;9412941;142;1016.0;0.1016;1524;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38804;7584838-anexo-ii-5.xlsx;368;60902;Cajamarca;San Ignacio;Chirinos;Por determinar;Por Determinar;UF0035208;Huarango 3;17;743877.1;9411867.16;71.5;161.0;0.0161;92.95;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38805;7584838-anexo-ii-5.xlsx;369;60905;Cajamarca;San Ignacio;Namballe;Por determinar;Por Determinar;UF0018193;Namballe;17;710907.0;9448500;102;395.0;0.0395;592.5;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38806;7584838-anexo-ii-5.xlsx;370;60901;Cajamarca;San Ignacio;San Ignacio;Por determinar;Por Determinar;UF0018192;San Ignacio;17;724393.0;9431176;68.9;238.0;0.0238;95.2;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38807;7584838-anexo-ii-5.xlsx;371;61001;Cajamarca;San Marcos;Pedro Galvez;Por determinar;Por Determinar;UF0018145;Pedro Galvez;17;813682.0;9188051;4307;55731.0;5.5731;139327;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38808;7584838-anexo-ii-5.xlsx;372;61103;Cajamarca;San Miguel;Calquis;Por determinar;Por Determinar;UF0035656;Calquis 1 ;17;737453.0;9228912;40.9;86.8;0.00868;147.56;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38809;7584838-anexo-ii-5.xlsx;373;61105;Cajamarca;San Miguel;El Prado;Por determinar;Por Determinar;UF0035657;El Prado 1;17;721952.13;9221117.84;91.4;360.0;0.036;612;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38810;7584838-anexo-ii-5.xlsx;374;61202;Cajamarca;San Pablo;San Bernardino;Por determinar;Por Determinar;UF0035658;San Bernardino 1;17;739482.0;9207040;84.3;315.0;0.0315;204;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38811;7584838-anexo-ii-5.xlsx;375;61305;Cajamarca;Santa Cruz;La Esperanza;Por determinar;Por Determinar;UF0018197;La Esperanza;17;740787.0;9263433;100;253.0;0.0253;50.6;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38812;7584838-anexo-ii-5.xlsx;376;61301;Cajamarca;Santa Cruz;Santa Cruz;Por determinar;Por Determinar;UF0018194;Santa Cruz;17;726101.0;9268160;1139;5639.0;0.5639;22556;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38813;7584838-anexo-ii-5.xlsx;377;61301;Cajamarca;Santa Cruz;Santa Cruz;Por determinar;Por Determinar;UF0018195;Santa Cruz 1;17;725443.0;9268259;205;1577.0;0.1577;473.1;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38814;7584838-anexo-ii-5.xlsx;378;61301;Cajamarca;Santa Cruz;Santa Cruz;Por determinar;Por Determinar;UF0018196;Quebrada Pueblo;17;727574.0;9266608;183;1256.0;0.1256;5024;Urbano;Privado;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38815;7584838-anexo-ii-5.xlsx;379;61301;Cajamarca;Santa Cruz;Santa Cruz;Por determinar;Por Determinar;UF0035209;Santa Cruz 2;17;728408.0;9266969;559;4645.0;0.4645;6038.5;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38816;7584838-anexo-ii-5.xlsx;380;61309;Cajamarca;Santa Cruz;Sexi;Por determinar;Por Determinar;UF0035210;Sexi 1;17;715726.27;9274045.91;139;593.0;0.0593;1008.1;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38817;7584838-anexo-ii-5.xlsx;381;61311;Cajamarca;Santa Cruz;Yauyucan;Por determinar;Por Determinar;UF0018198;Yauyucan;17;741243.0;9261688;91.8;365.0;0.0365;109.5;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38818;7584838-anexo-ii-5.xlsx;382;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018904;Delta Del Río Chillón 2;18;267154.0;8679118;454;964.0;0.0964;482;Urbano;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38819;7584838-anexo-ii-5.xlsx;383;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018908;Del Villar Magdalena;18;265894.0;8665138;503;8041.0;0.8041;16082;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38820;7584838-anexo-ii-5.xlsx;384;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018910;Av. Morales Duárez;18;269593.0;8668138;132;784.0;0.0784;1176;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38821;7584838-anexo-ii-5.xlsx;385;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018905;Callao 1;18;268512.0;8668388;125;824.0;0.0824;1236;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38822;7584838-anexo-ii-5.xlsx;386;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018906;Callao 2;18;270809.0;8667989;42;119.0;0.0119;35.7;Urbano;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38823;7584838-anexo-ii-5.xlsx;387;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018907;Margen Derecha Del Rio Rimac;18;271377.0;8668176;117;215.0;0.0215;107.5;Urbano;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38824;7584838-anexo-ii-5.xlsx;388;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018211;Tiwinza;18;266718.0;8670121;2024;65995.0;6.5995;263980;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38825;7584838-anexo-ii-5.xlsx;389;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018219;Callao 3;18;267396.0;8678032;1846;32240.0;3.224;48360;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38826;7584838-anexo-ii-5.xlsx;390;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018220;Callao 4;18;267691.0;8664818;1201;6063.0;0.6063;18189;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38827;7584838-anexo-ii-5.xlsx;391;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018221;Sector Tiwinza II;18;266641.0;8670320;947;9301.0;0.9301;13951;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38828;7584838-anexo-ii-5.xlsx;392;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018222;Botadero 4;18;267626.0;8675549;871;38975.0;3.9;No precisa;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38829;7584838-anexo-ii-5.xlsx;393;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0018223;Botadero 9;18;267484.0;8675036;1110;69183.0;3.92;No precisa;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38830;7584838-anexo-ii-5.xlsx;394;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035211;Callao 5;18;267617.15;8677086.44;1406;12261.0;1.2261;30652.5;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38831;7584838-anexo-ii-5.xlsx;395;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035212;Callao 8;18;267348.06;8673606.13;1650;23817.0;2.3817;35725.5;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38832;7584838-anexo-ii-5.xlsx;396;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035213;Callao 9;18;267194.44;8671907.45;714;6708.0;0.6708;14757.6;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38833;7584838-anexo-ii-5.xlsx;397;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035214;Callao 10;18;267109.24;8671601.12;1211;13584.0;1.3584;16300.8;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38834;7584838-anexo-ii-5.xlsx;398;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035215;Callao 11;18;267033.68;8671152.92;1366;27907.0;2.7907;78139.6;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38835;7584838-anexo-ii-5.xlsx;399;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035216;Carmen de la Legua 2;18;271328.15;8668086.44;348;1418.0;0.1418;1134.4;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38836;7584838-anexo-ii-5.xlsx;400;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035217;Carmen de la Legua 3;18;270714.9;8667929.61;132;328.0;0.0328;164;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38837;7584838-anexo-ii-5.xlsx;401;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035218;Carmen de la Legua 4;18;270506.67;8667936.69;145;466.0;0.0466;139.8;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38838;7584838-anexo-ii-5.xlsx;402;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035219;Carmen de la Legua 5;18;270122.4;8667997.97;267;781.0;0.0781;234.3;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38839;7584838-anexo-ii-5.xlsx;403;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035220;Carmen de la Legua 8;18;271994.89;8668341.98;57.4;132.0;0.0132;92.4;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38840;7584838-anexo-ii-5.xlsx;404;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035221;Carmen de la Legua 9;18;271823.91;8668302.99;52.3;120.0;0.012;36;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38841;7584838-anexo-ii-5.xlsx;405;70101;Callao;Callao;Callao;Por determinar;Por Determinar;UF0035222;Carmen de la Legua 10;18;271647.76;8668266.78;145;613.0;0.0613;245.2;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38842;7584838-anexo-ii-5.xlsx;406;70103;Callao;Callao;Carmen de La Legua Reynoso;Por determinar;Por Determinar;UF0018212;Carmen de La Legua Reynoso;18;272629.0;8668421;959;6092.0;0.6092;24368;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38843;7584838-anexo-ii-5.xlsx;407;70104;Callao;Callao;La Perla;Por determinar;Por Determinar;UF0018213;La Perla 1;18;267937.0;8664803;163;1434.0;0.1434;2151;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38844;7584838-anexo-ii-5.xlsx;408;70104;Callao;Callao;La Perla;Por determinar;Por Determinar;UF0018214;La Perla 2;18;268133.0;8664686;721;3697.0;0.3697;5545;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38845;7584838-anexo-ii-5.xlsx;409;70104;Callao;Callao;La Perla;Por determinar;Por Determinar;UF0018215;La Perla 3;18;268313.0;8664622;170;886.0;0.0886;1329;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38846;7584838-anexo-ii-5.xlsx;410;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018208;Chillon 1;18;267720.0;8679506;1285;29530.0;2,95;58765;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38847;7584838-anexo-ii-5.xlsx;411;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018209;Pampa De Los Perros;18;269534.0;8678590;193;1302.0;0.1302;2995;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38848;7584838-anexo-ii-5.xlsx;412;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018210;Playa Los Delfines 1 ;18;264038.0;8688240;432;4257.0;0.4257;11494;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38849;7584838-anexo-ii-5.xlsx;413;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018909;La Playa;18;265570.0;8686765;772;30870.0;3.087;46305;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38850;7584838-anexo-ii-5.xlsx;414;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018912;Portada Villa El Sol;18;265946.0;8687039;2335;142464.0;14.2464;284928;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38851;7584838-anexo-ii-5.xlsx;415;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018913;Las Viñas;18;267632.0;8686273;2714;75789.0;7.5789;227637;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38852;7584838-anexo-ii-5.xlsx;416;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018911;Valle Verde;18;266740.0;8685878;945;9041.0;0.9041;27123;Urbano;Público;ACTIVO;No;Si;No;No;No;No;Si;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38853;7584838-anexo-ii-5.xlsx;417;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018216;Ventanilla 1;18;266850.0;8686884;140;701.0;0.0701;1051.5;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38854;7584838-anexo-ii-5.xlsx;418;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018217;Ventanilla 2;18;267183.0;8686291;325;874.0;0.0874;1311;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38855;7584838-anexo-ii-5.xlsx;419;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0018218;Ventanilla 3;18;266856.0;8686856;339;4958.0;0.4958;7437;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38856;7584838-anexo-ii-5.xlsx;420;70106;Callao;Callao;Ventanilla;Por determinar;Por Determinar;UF0037036;Ventanilla 4;18;264344.0;8687898;381;8978.0;0.9;22445;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2023;Resolución N° 00098-2023-OEFA/DSIS
38857;7584838-anexo-ii-5.xlsx;421;80201;Cusco;Acomayo;Acomayo;Por determinar;Por Determinar;UF0018251;Acomayo;19;209330.0;8458666;105;553.0;0.0553;664;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38858;7584838-anexo-ii-5.xlsx;422;80202;Cusco;Acomayo;Acopia;Por determinar;Por Determinar;UF0018249;Accopia;19;231441.0;8442554;297;1431.0;0.1431;1073;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38859;7584838-anexo-ii-5.xlsx;423;80202;Cusco;Acomayo;Acopia;Por determinar;Por Determinar;UF0018250;Acopia;19;230073.0;8445493;228;598.0;0.0598;900;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38860;7584838-anexo-ii-5.xlsx;424;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035803;Anta 01;18;810589.0;8509155.28;49;164.0;0.0164;115;Urbano;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38861;7584838-anexo-ii-5.xlsx;425;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035804;Anta 04;18;809734.85;8509915.57;139;1179.0;0.1179;904;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38862;7584838-anexo-ii-5.xlsx;426;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035805;Anta 05;18;809629.98;8509795.59;91;456.0;0.0456;547;Urbano;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38863;7584838-anexo-ii-5.xlsx;427;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035806;Anta 06;18;809492.09;8509826;38;92.0;0.0092;92;Urbano;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38864;7584838-anexo-ii-5.xlsx;428;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035659;Anta 10;18;809448.57;8510002.66;35;88.0;0.0088;132;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38865;7584838-anexo-ii-5.xlsx;429;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035660;Anta 16;18;809845.0;8509845;56;148.0;0.0148;50;Urbano;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38866;7584838-anexo-ii-5.xlsx;430;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035661;Anta 17;18;809592.2;8509804.4;49;154.0;0.0154;60;Urbano;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38867;7584838-anexo-ii-5.xlsx;431;80301;Cusco;Anta;Anta;Por determinar;Por Determinar;UF0035663;Anta 25;18;811648.69;8508289.79;48;117.0;0.0117;102;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38868;7584838-anexo-ii-5.xlsx;432;80308;Cusco;Anta;Pucyura;Por determinar;Por Determinar;UF0035662;Anta 24;18;813078.0;8507807;58;176.0;0.0176;95;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38869;7584838-anexo-ii-5.xlsx;433;80401;Cusco;Calca;Calca;Por determinar;Por Determinar;UF0018300;Calca 1;19;179254.0;8525531;133;962.0;0.0962;1350;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38870;7584838-anexo-ii-5.xlsx;434;80401;Cusco;Calca;Calca;Por determinar;Por Determinar;UF0018301;Calca 2;19;178447.0;8525162;434;10710.0;1.071;2000;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38871;7584838-anexo-ii-5.xlsx;435;80401;Cusco;Calca;Calca;Por determinar;Por Determinar;UF0018302;Calca 3;19;178110.0;8525013;100;354.0;0.0354;670;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38872;7584838-anexo-ii-5.xlsx;436;80401;Cusco;Calca;Calca;Por determinar;Por Determinar;UF0018303;Calca 4;19;180141.0;8524333;152;1459.0;0.1459;2100;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38873;7584838-anexo-ii-5.xlsx;437;80405;Cusco;Calca;Pisac;Por determinar;Por Determinar;UF0018306;Matara;19;192242.0;8513719;252;3731.0;0.3731;5000;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
