ID_registro;archivo_origen;AAA;ALA;UNIDAD HIDROGRÁFICA;PFAFSTETTER;TIPO DEL RECURSO HÍDRICO;NOMBRE DEL RECURSO HÍDRICO;CÓDIGO FINAL;DESCRIPCION;DEPARTAMENTO;PROVINCIA;DISTRITO;ZONA;ESTE;NORTE;ALTITUD m.s.n.m.;CLASIFICACÍON DE CUERPOS DE AGUA
34132;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Chucchun;RChuc1;Río Chucchun, antes de la captación de agua para consumo humano del distrito Carhuaz;ANCASH;CARHUAZ;CARHUAZ;18;216400;8977957;3576;Categoría 3
34133;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant20;Rio Santa, 200 m aguas abajo del vertimiento poblacional del distrito Carhuaz;ANCASH;CARHUAZ;CARHUAZ;18;208623;8973732;2595;Categoría 3
34134;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Llanganuco;QLlan1;Quebrada Llanganuco, a la salida de la Laguna Llanganuco;ANCASH;YUNGAY;YUNGAY;18;208532;8995461;3841;Categoría 3
34135;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Ancash;RAnca2;Río Ancash, 800 m aguas abajo del vertimiento de aguas residuales del distrito de Yungay;ANCASH;YUNGAY;YUNGAY;18;196761;8988977;2358;Categoría 3
34136;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Ancash;RAnca1;Río Ancash, 50 m antes del vertimiento de aguas residuales del distrito de Yungay;ANCASH;YUNGAY;YUNGAY;18;197662;8989202;2433;Categoría 3
34137;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant8;Río Santa, aguas arriba del puente colgante - sector Balbas;ANCASH;HUAYLAS;HUALLANCA;18;189021;9017461;1855;Categoría 3
34138;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant21;Río Santa, 50 m aguas arriba del vertimiento poblacional del distrito de Caraz;ANCASH;HUAYLAS;CARAZ;18;190948;8997693;2218;Categoría 3
34139;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant22;Río Santa, 200 m aguas abajo del vertimiento poblacional del distrito de Caraz;ANCASH;HUAYLAS;CARAZ;18;190829;8997830;2210;Categoría 3
34140;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Llullán;RLlul1;Río Llullán, 100 m antes de la confluencia con el río Santa;ANCASH;HUAYLAS;CARAZ;18;189907;8998267;2214;Categoría 3
34141;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Laguna Natural;Conococha;LCono1;Laguna Conococha, salida de la laguna e inicio del río Santa;ANCASH;RECUAY;CATAC;18;249792;8880535;4025;Categoría 4
34142;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Patishgo;QPati1;Quebrada Patishgo, 250 m antes de la confluencia con el río Santa;ANCASH;RECUAY;CATAC;18;250027;8880899;4026;Categoría 3
34143;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Laguna Natural;Parón;LParo1;Laguna Parón, a la salida de la laguna;ANCASH;HUAYLAS;CARAZ;18;204870;9004166;4337;Categoría 4
34144;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Tuco;QTuco1;Quebrada Tuco, aguas arriba de las operaciones mineras de la empresa Magistral;ANCASH;BOLOGNESI;AQUIA;18;259011;8898735;4606;Categoría 4
34145;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Tuco;QTuco2;Quebrada Tuco, aguas abajo del punto de vertimiento de las aguas residuales industriales de la empresa minera Magistral.;ANCASH;BOLOGNESI;AQUIA;18;259352;8898121;4480;Categoría 4
34146;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Collota;QColl1;Quebrada Collota, aguas abajo de la planta de beneficio de la Minera Sacracancha;ANCASH;RECUAY;CATAC;18;253177;8883919;4099;Categoría 4
34147;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Honda;QHond1;Quebrada Honda, 100 m aguas arriba de las descargas de aguas residuales de los baños termales de Chancos;ANCASH;CARHUAZ;MARCARA;18;217383;8968833;2929;Categoría 4
34148;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Honda;QHond2;"Quebrada Honda, 100 m aguas abajo de las descargas de aguas residuales de los baños termales de Chancos
";ANCASH;CARHUAZ;MARCARA;18;216985;8968743;3848;Categoría 4
34149;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Honda;QHond3;"Quebrada Honda, aguas abajo de las descargas de aguas residuales del anexo Chancos
";ANCASH;CARHUAZ;MARCARA;18;216628;8968647;2854;Categoría 4
34150;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Manta;RMant1;"Río Manta, aproximadamente 1.5 km después de la confluencia con el río Corongo
";ANCASH;CORONGO;CORONGO;18;182465;9047006;1903;Categoría 4
34151;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Yarush;QYaru2;"Quebrada Yarush, aguas abajo de la cancha de relaves de la empresa Toma La Mano.
";ANCASH;RECUAY;TICAPAMPA;18;234627;8919708;3643;Categoría 3
34152;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Laguna Natural;Quepina;LQuep1;"Laguna Quepina, a la salida de la laguna
";ANCASH;PALLASCA;PAMPAS;18;193315;9094084;3910;Categoría 4
34153;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Quebrada;Pelagatos;QPela1;Quebrada Pelagatos, aguas abajo de los pasivos ambientales de la Minera Pushaquilca;ANCASH;PALLASCA;PAMPAS;18;189651;9095598;3964;Categoría 1 A2
34154;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Quebrada;Pelagatos;QPela2;"Quebrada Pelagatos, aguas arriba de los pasivos ambientales de la Minera Pasto Bueno
";ANCASH;PALLASCA;PAMPAS;18;185886;9095513;3611;Categoría 1 A2
34155;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Quebrada;Pelagatos;QPela3;"Quebrada Pelagatos, aguas abajo de los pasivos ambientales de la Minera Pasto Bueno
";ANCASH;PALLASCA;PAMPAS;18;185355;9095551;3513;Categoría 1 A2
34156;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Pampas;RPamp1;"Río Pampas, aproximadamente 2,400 km antes de la confluencia con el río Sarín
";ANCASH;PALLASCA;PAMPAS;18;178737;9093973;2408;Categoría 1 A2
34157;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Laguna Natural;Challhuacocha;LChall1;"Laguna Challhuacocha, a la salida de la laguna
";ANCASH;PALLASCA;CONCHUCOS;18;195298;9088246;3880;Categoría 4
34158;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Otros;Quebrada Huachara;QHuah1;"Quebrada Huachara, micro cuenca Magistral, al lado de la trocha rumbo a laguna Pelagatos
";ANCASH;PALLASCA;CONCHUCOS;18;193068;9091382;4259;Categoría 1 A2
34159;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Quebrada;Magistral;QMagi1;"Quebrada Magistral, a la salida de pequeña laguna y aguas arriba de la confluencia con la quebrada Huachara
";ANCASH;PALLASCA;CONCHUCOS;18;193932;9090277;4068;Categoría 1 A2
34160;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Quebrada;Magistral;QMagi2;"Quebrada Magistral, a 4 km antes de su llegada a la laguna Llamacocha
";ANCASH;PALLASCA;CONCHUCOS;18;192085;9088917;3985;Categoría 1 A2
34161;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Laguna Natural;Llamacocha;LLlam1;"Laguna Llamacocha, a la salida de la laguna
";ANCASH;PALLASCA;CONCHUCOS;18;189082;9086311;3507;Categoría 4
34162;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Plata;RPlat1;"Río Plata, antes del área de influencia del proyecto minero Tungsteno Málaga
";ANCASH;PALLASCA;PAMPAS;18;185450;9099874;3760;Categoría 1 A2
34163;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Plata;RPlat2;"Río Plata, después del área de influencia del proyecto minero Tungsteno Málaga
";ANCASH;PALLASCA;PAMPAS;18;184279;9099289;3525;Categoría 1 A2
34164;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Conchucos;RConc2;"Río Conchucos antes de la confluencia con el río Pampas
";ANCASH;PALLASCA;LACABAMBA;18;175766;9092182;2089;Categoría 1 A2
34165;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Conchucos;RConc1;"Río Conchucos aguas abajo del distrito Conchucos
";ANCASH;PALLASCA;LACABAMBA;18;184932;9084829;3122;Categoría 1 A2
34166;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Otros;Río Huandoval;RHuan1;"Río Huandoval, antes de la confluencia con el río Tablachaca
";ANCASH;PALLASCA;PALLASCA;17;820480;9081602;1567;Categoría 1 A2
34167;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Boca Cabanas;RBcab1;"Río Boca Cabanas, antes de la confluencia con el río Tablachaca
";ANCASH;PALLASCA;BOLOGNESI;17;815671;9073945;1276;Categoría 1 A2
34168;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Otros;Río Anco;RAnco1;"Río Anco, aguas abajo del puente Quiroz, antes de la confluencia con el río Tablachaca
";ANCASH;PALLASCA;SANTA ROSA;17;811419;9059180;1060;Categoría 1 A2
34169;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Santa;RSant10;"Río Santa, a la altura de la Bocatoma de ingreso a Chavimochic (cerca al Almacén)
";ANCASH;SANTA;CHIMBOTE;17;797694;9041654;425;Categoría 1 A2
34170;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Santa;RSant11;"Rio Santa, a la altura de la Bocatoma La Huaca -  Barraje móvil y fijo
";ANCASH;SANTA;CHIMBOTE;17;779428;9032933;254;Categoría 1 A2
34171;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Santa;RSant12;"Río Santa, a la altura del puente de la Carretera Panamericana - Límite de los departamentos de Ancash y La Libertad
";ANCASH;SANTA;SANTA;17;761493;9008016;40;Categoría 1 A2
34172;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Santa;RSant13;"Río Santa, 100 m antes de la confluencia del río Santa al mar.
";ANCASH;SANTA;SANTA;17;759141;9007563;13;Categoría 1 A2
34173;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Tablachaca;RTabl1;"Río Tablachaca, 50 m aguas arriba del puente Chucusvalle
";ANCASH;PALLASCA;PALLASCA;18;174936;9091815;2132;Categoría 1 A2
34174;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Tablachaca;RTabl2;"Río Tablachaca, aguas arriba de la minera de carbón La Galgada y ABR Minera S.A.C.
";ANCASH;PALLASCA;TAUCA;17;814046;9065223;1140;Categoría 1 A2
34175;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Tablachaca;RTabl3;"Río Tablachaca, aguas abajo de la minera de carbón La Galgada
";ANCASH;PALLASCA;TAUCA;17;811429;9059218;1045;Categoría 1 A2
34176;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Tablachaca;RTabl4;"Río Tablachaca antes de la confluencia con el río Santa
";ANCASH;PALLASCA;SANTA ROSA;17;804226;9042668;506;Categoría 1 A2
34177;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Santa;1376;Río;Santa;RSant9;"Río Santa, 200 m antes de la confluencia con el río Tablachaca
";ANCASH;SANTA;MACATE;17;804268;9042256;495;Categoría 1 A2
34178;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Laguna Natural;Verdes;LVerd1;"Laguna Verdes 1, salida de la laguna.
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;804298;9117062;4092;Categoría 4
34179;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Otros;Quebrada La Verde;QLver1;"Quebrada La Verde, aguas abajo del pasivo ambiental minero
";LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;18;170555;9111498;3874;Categoría 1 A2
34180;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Laguna Natural;Verdes;LVerd2;"Laguna Verdes 2, salida de la laguna.
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;804028;9117206;4075;Categoría 4
34181;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Laguna Natural;Verdes;LVerd3;"Laguna Verdes 3, salida de la laguna
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;803884;9117132;4077;Categoría 4
34182;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Otros;Río Caballo Moro;RCmor1;"Río Caballo Moro, aguas abajo de la Laguna del Toro
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;803334;9115884;4005;Categoría 1 A2
34183;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Río;Piscochaca;RPisc1;"Río Piscochaca, 200 m aguas arriba del puente
";LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA;17;828825;9099186;2751;Categoría 1 A2
34184;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Negra;QNegr1;"Quebrada Negra, altura del puente Quebrada Negra, entre los caseríos Totorapampa y Tambopampamarca
";LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;17;825738;9099862;2840;Categoría 1 A2
34185;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Laguna Natural;Los Ángeles;LLang1;"Laguna Los Ángeles, salida de la laguna
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;803970;9116313;4063;Categoría 4
34186;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Laguna Natural;Del Toro;LToro1;"Laguna del Toro, a la salida de la laguna
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;803489;9115995;4012;Categoría 4
34187;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Río;Patarata;RPata1;"Río Patarata, aguas abajo de la descarga de aguas residuales del distrito de Santiago de Chuco.
";LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;17;811573;9097845;2992;Categoría 1 A2
34188;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Alto La Flor;QAflo1;"Quebrada Alto La Flor, aguas arriba del puente El Bado - sector El Bado
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;808283;9112239;3485;Categoría 1 A2
34189;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Río;Miraflores;RMira1;"Río Miraflores, aguas abajo de la carretera Trujillo - Huamachuco - sector San José de Porcón
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;814326;9111565;3034;Categoría 1 A2
34190;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Lamballe;QLamb1;Quebrada Lamballe, a 800 metros de la carretera Santiago de Chuco - Shorey;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;17;804328;9099900;3937;Categoría 1 A2
34191;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Huacamarcanga;QHuac1;"Quebrada Huacamarcanga, a la altura del puente que cruza la quebrada, desvío de la carretera hacia Caserío Cuajinda
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;799859;9103516;3779;Categoría 1 A2
34192;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Huacamarcanga;QHuac2;"Quebrada Huacamarcanga, a la altura del puente que cruza la quebrada, desvío de carretera hacia Caserío Túpac Amaru
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;803992;9104029;3536;Categoría 1 A2
34193;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Otros;Quebrada Bellota;QBell1;"Quebrada Bellota, abajo de la Compañía Minera Aurífera Santa Rosa S.A.
";LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;17;826618;9103412;3329;Categoría 1 A2
34194;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Monterón;QMont1;"Quebrada Monterón, después de la confluencia con la quebrada La Verde y Huaygorral
";LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;17;829187;9110195;3540;Categoría 1 A2
34195;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Inchaca;QInch1;"Quebrada Inchaca, antes de confluencia con la quebrada Huanca Pamba
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;813357;9115593;3565;Categoría 1 A2
34196;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Santiago De Chuco;Cuenca Santa;1376;Quebrada;Huanca Pamba;QHpam1;"Quebrada Huanca Pamba, antes de la confluencia con la quebrada Inchaca.
";LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;17;812447;9115061;3588;Categoría 1 A2
