ID_registro;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;MUNI_ADMINISTRA;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;MUNI_DISPONEN;CANT_DISP;SEGREGA;CRIANZA_ANIM;QUEMA_RRSS;RRSS_SALUD;RRSS_INDU;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;AÑO_INCORPORACION;DOCUMENTO_INCORPORACION;DOCUMENTO_ACTUALIZACION;PLAN_RECUPERACION_RECONVERSION
38207;1838;210702;Puno;Lampa;Cabanilla;20204082511;MUNICIPALIDAD DISTRITAL DE CABANILLA;UF0009527;Botadero Cojje Pata;19;355525.0;8273803.0;113.789355;802.8884;0.080289;Municipalidad distrital de Cabanilla;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38208;1839;210703;Puno;Lampa;Calapuja;20181430380;MUNICIPALIDAD DISTRITAL DE CALAPUJA;UF0009879;Botadero Mayupunta;19;368715.0;8306936.0;83.309962;420.127653;0.042013;Municipalidad distrital de Calapuja;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38209;1840;210701;Puno;Lampa;Lampa;20165563515;MUNICIPALIDAD PROVINCIAL DE LAMPA;UF0009399;Botadero Campo Ferial;19;352836.0;8301491.0;214.858059;2383.707441;0.238371;Municipalidad provincial de Lampa;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38210;1841;210704;Puno;Lampa;Nicasio;20200468725;MUNICIPALIDAD DISTRITAL DE NICASIO;UF0010580;Botadero Sector Fernando Belón;19;365116.0;8315338.0;120.117902;704.962231;0.070496;Municipalidad distrital de Nicasio;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38211;1842;210705;Puno;Lampa;Ocuviri;20146326031;MUNICIPALIDAD DISTRITAL OCUVIRI;UF0010151;Botadero Pucachupa - Cutipampa;19;298369.0;8328843.0;248.905247;2841.137701;0.284114;Municipalidad distrital de Ocuviri;0.499;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38212;1843;210705;Puno;Lampa;Ocuviri;20146326031;MUNICIPALIDAD DISTRITAL OCUVIRI;UF0009568;Botadero Cutipampa;19;297715.0;8334121.0;851.420227;50686.766505;5.068677;Municipalidad distrital de Ocuviri;0.499;Si;No;No;Si;No;No;No;No;No;No;Reconversión;2018;RCD N°026 -2018-OEFA/CD;;
38213;1844;210706;Puno;Lampa;Palca;20205935470;MUNICIPALIDAD DISTRITAL DE PALCA;UF0009400;Botadero Campo Ferial de Palca;19;328982.0;8314940.0;61.881667;214.036162;0.021404;Municipalidad distrital de Palca;0.02;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38214;1845;210707;Puno;Lampa;Paratia;20194180226;MUNICIPALIDAD DISTRITAL DE PARATIA;UF0010459;Botadero Santa Lomani;19;327924.0;8289235.0;135.823326;1244.746643;0.124475;Municipalidad distrital de Paratia;0.03;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38215;1846;210708;Puno;Lampa;Pucara;20198827054;MUNICIPALIDAD DISTRITAL DE PUCARA;UF0009537;Botadero Comunidad Senccata;19;351600.0;8338039.0;384.354731;6763.932141;0.676393;Municipalidad distrital de Pucara;1.13;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38216;1847;210709;Puno;Lampa;Santa Lucia;20165564759;MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;UF0010388;Botadero S/N;19;329124.0;8264929.0;259.222553;4174.228614;0.417423;Municipalidad distrital de Santa Lucia;2;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38217;1848;210710;Puno;Lampa;Vilavila;20190391613;MUNICIPALIDAD DISTRITAL DE VILAVILA;UF0010414;Botadero S/N;19;321319.0;8320351.0;166.51;1200;0.12;Municipalidad distrital de Vilavila;0.07;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00008-2025-OEFA/DSIS;
38218;1849;210801;Puno;Melgar;Ayaviri;20145614121;MUNICIPALIDAD PROV. DE MELGAR;UF0010461;Botadero Santa Rita;19;330071.0;8351878.0;241.383633;3604.400971;0.36044;Municipalidad provincial de Melgar;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38219;1850;210803;Puno;Melgar;Cupi;20169039225;MUNICIPALIDAD DISTRITAL DE CUPI;UF0010877;Botadero Zona Estadio;19;299724.0;8351532.0;154.765659;1446.364192;0.144636;Municipalidad distrital de Cupi;0.015;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38220;1851;210804;Puno;Melgar;Llalli;20224101644;MUNICIPALIDAD DISTRITAL DE LLALLI;UF0010855;Botadero Waitawacho;19;296187.0;8344850.0;256.570614;3378.348082;0.337835;Municipalidad distrital de Llalli;0.4285;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38221;1852;210805;Puno;Melgar;Macari;20156602524;MUNICIPAL DISTRITAL DE MACARI;UF0009550;Botadero Cruz Ajja;19;296096.0;8364896.0;249.171559;4313.615553;0.431362;Municipalidad distrital de Macari;6;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38222;1853;210806;Puno;Melgar;Nuñoa;20230612014;MUNICIPALIDAD DISTRITAL DE NUÑOA;UF0009381;Botadero C.C. Orccorara Pampa;19;324716.0;8396166.0;429.838179;10411.977949;1.041198;Municipalidad distrital de Ñuñoa;2;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38223;1854;210806;Puno;Melgar;Nuñoa;20230612014;MUNICIPALIDAD DISTRITAL DE NUÑOA;UF0040018;Botadero C.C. Juan Velasco Alvarado;19;326536.0;8399114.0;159.11;1365;0.13652;Municipalidad distrital de Nuñoa;1.15;No;Si;No;No;No;No;No;No;No;No;Recuperación;2025;RESOLUCIÓN N° 00013-2025-OEFA/DSIS;;
38224;1855;210807;Puno;Melgar;Orurillo;20180559885;MUNICIPALIDAD DISTRITAL DE ORURILLO;UF0010047;Botadero Muromuro;19;343715.0;8374604.0;63.564026;217.695606;0.02177;Municipalidad distrital de Orurillo;0.18;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38225;1856;210808;Puno;Melgar;Santa Rosa;20169037958;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;UF0010755;Botadero Tambopata;19;304725.0;8384844.0;157.963053;1207.295939;0.12073;Municipalidad distrital de Santa Rosa;0.07;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38226;1857;210809;Puno;Melgar;Umachiri;20222370982;MUNICIPALIDAD DISTRITAL DE UMACHIRI;UF0009385;Botadero C.C. Umachiri – Sur Paylla;19;312252.0;8357933.0;246.516486;3820.171937;0.382017;Municipalidad distrital de Umachiri;0.043;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38227;1858;210801;Puno;Melgar ;Ayaviri;20145614121;MUNICIPALIDAD PROV. DE MELGAR;UF0018169;Botadero Huerta Viluyo;19;334457.54;8352896.0;167.63;1900;0.19;Municipalidad provincial de Melgar;14;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS;;
38228;1859;210902;Puno;Moho;Conima;20215043861;MUNICIPALIDAD DISTRITAL DE CONIMA;UF0010770;Botadero Toccarcani Queuta;19;452813.0;8291631.0;60.993571;188.079958;0.018808;Municipalidad distrital de Conima;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38229;1860;210903;Puno;Moho;Huayrapata;20198823903;MUNICIPALIDAD DISTRITAL DE HUAYRAPATA;UF0010165;Botadero Pulvani Pampa;19;467144.0;8304285.0;89.851995;510.741059;0.051074;Municipalidad distrital de Huayrapata;0.04;No;No;No;No;No;No;Si;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38230;1861;210903;Puno;Moho;Huayrapata;20198823903;MUNICIPALIDAD DISTRITAL DE HUAYRAPATA;UF0039507;Botadero Tajos de Vilakarka;19;464688.0;8302451.0;50;100;0.01;Municipalidad distrital de Huayrapata;0.05;No;No;Si;No;No;No;No;No;No;No;Recuperación;2025;Resolución N° 00008-2025-OEFA/DSIS;;
38231;1862;210901;Puno;Moho;Moho;20199932561;MUNICIPALIDAD PROVINCIAL DE MOHO;UF0010850;Botadero Viluyo Punco;19;444790.0;8304504.0;179.466823;1958.488931;0.195849;Municipalidad provincial de Moho;1;No;No;Si;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38232;1863;210904;Puno;Moho;Tilali;20218691987;MUNICIPALIDAD DISTRITAL DE TILALI;UF0009551;Botadero Cruz Cunca;19;464512.0;8282779.0;88.709162;549.013428;0.054901;Municipalidad distrital de Tilali;0.03;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38233;1864;210904;Puno;Moho;Tilali;20218691987;MUNICIPALIDAD DISTRITAL DE TILALI;UF0036244;Botadero Sejchote;19;462451.7;8284182.98;60;200;0.02;Municipalidad distrital de Tilali;No Precisa;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2023;Resolución N.° 00031-2023-OEFA/DSIS;;
38234;1865;210102;Puno;Puno;Acora;20169031674;MUNICIPALIDAD DISTRITAL DE ACORA;UF0010866;Botadero Yanamuni Apacheta;19;413309.0;8230436.0;573.695557;19018.167533;1.901817;Municipalidad distrital de Acora;14;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38235;1866;210103;Puno;Puno;Amantani;20165192436;MUNICIPALIDAD DISTRITAL DE AMANTANI;UF0009363;Botadero Ayllaris;19;424434.0;8269448.0;84.405982;477.513704;0.047751;Municipalidad distrital de Amantani;0.1;No;No;No;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38236;1867;210104;Puno;Puno;Atuncolla;20161255638;MUNICIPALIDAD DISTRITAL DE ATUNCOLLA;UF0009704;Botadero Estadio;19;377719.0;8265723.0;135.518979;1208.333263;0.120833;Municipalidad distrital de Atuncolla;0.08;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38237;1868;210105;Puno;Puno;Capachica;20192140448;MUNICIPALIDAD DISTRITAL DE CAPACHICA;UF0009747;Botadero Huarejon;19;410448.0;8270645.0;202.312238;2666.847784;0.266685;Municipalidad distrital de Capachica;2.5;No;No;Si;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38238;1869;210106;Puno;Puno;Chucuito;20203056223;MUNICIPALIDAD DISTRITAL DE CHUCUITO;UF0009850;Botadero Luricruz;19;404603.0;8243134.0;388.828737;8115.586746;0.811559;Municipalidad distrital de Chucuito;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38239;1870;210105;Puno;Puno;Coata;20221107307;MUNICIPALIDAD DISTRITAL DE COATA;UF0010180;Botadero Qarapampa;19;397858.0;8278165.0;186.579433;2012.431415;0.201243;Municipalidad distrital de Coata;No Precisa;No;No;No;No;Si;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38240;1871;210108;Puno;Puno;Huata;20172856960;MUNICIPALIDAD DISTRITAL DE HUATA;UF0009478;Botadero Cerro Kapise;19;395759.0;8274447.0;560.575879;18430.983009;1.843098;Municipalidad distrital de Huata;0.4;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38241;1872;210109;Puno;Puno;Mañazo;20165192355;MUNICIPALIDAD DISTRITAL DE MANAZO;UF0009720;Botadero Hatun Mayu;19;354223.0;8253733.0;102.687102;566.076721;0.056608;Municipalidad distrital de Mañazo;0.25;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38242;1873;210110;Puno;Puno;Paucarcolla;20198821951;MUNICIPALIDAD DISTRITAL DE PAUCARCOLLA;UF0010742;Botadero Sipi Sipi;19;384971.0;8259823.0;158;1500;0.15;Municipalidad distrital de Paucarcolla;0.47;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00028-2025-OEFA/DSIS;
38243;1874;210111;Puno;Puno;Pichacani;20169024112;MUNICIPALIDAD DISTRITAL DE PICHACANI LARAQUERI;UF0009435;Botadero Catacorani;19;387035.0;8213567.0;167.648364;1849.817985;0.184982;Municipalidad distrital de Pichacani;No Precisa;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38244;1875;210112;Puno;Puno;Plateria;20207208834;MUNICIPALIDAD DISTRITAL DE PLATERIA;UF0009458;Botadero Cementerio;19;410526.0;8236605.0;155.293124;1215.512961;0.121551;Municipalidad distrital de Plateria;No Precisa;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38245;1876;210101;Puno;Puno;Puno;20146247084;MUNICIPALIDAD PROVINCIAL DE PUNO;UF0009402;Botadero Cancharani;19;389900.0;8242678.0;893.458743;50020.038987;5.002004;Municipalidad provincial de Puno;100;Si;No;Si;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;Resolución N° 007-2022-MPP/GGIRS BHCA
38246;1877;210113;Puno;Puno;San Antonio;20165191383;MUNICIPALIDAD DISTRITAL SAN ANTONIO;UF0010796;Botadero ubicado a 0.5 Km de la población de San Antonio;19;355965.0;8215212.0;34.945335;87.006932;0.008701;Municipalidad distrital de San Antonio;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38247;1878;210113;Puno;Puno;San Antonio;20165191383;MUNICIPALIDAD DISTRITAL SAN ANTONIO;UF0039508;Botadero Jukunipata;19;355940.0;8215892.0;78;360;0.036;Municipalidad distrital de San Antonio;0.11;No;No;No;No;No;No;No;No;No;No;Recuperación;2025;Resolución N° 00008-2025-OEFA/DSIS;;
38248;1879;210114;Puno;Puno;Tiquillaca;20212440583;MUNICIPALIDAD DISTRITAL DE TIQUILLACA;UF0009378;Botadero C.C. Arboleda;19;373692.0;8253436.0;398.135419;8109.025146;0.810903;Municipalidad distrital de Tiquillaca;0.25;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38249;1880;210115;Puno;Puno;Vilque;20198473147;MUNICIPALIDAD DISTRITAL DE VILQUE;UF0009499;Botadero Chejollani;19;363649.0;8256089.0;706.806876;24166.230607;2.416623;Municipalidad distrital de Vilque;0.35;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38250;1881;211002;Puno;San Antonio de Putina;Ananea;20162185617;MUNICIPALIDAD DISTRITAL DE ANANEA;UF0010097;Botadero Pampilla;19;438034.0;8377754.0;154.892427;1551.343335;0.155134;Municipalidad distrital de Ananea;6;No;No;Si;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38251;1882;211003;Puno;San Antonio de Putina;Pedro Vilca Apaza;20195320463;MUNICIPALIDAD DISTRITAL PEDRO VILCA APAZA;UF0009393;Botadero Cala Cala;19;400946.0;8339445.0;239.492683;3361.214531;0.336121;Municipalidad distrital de Pedro Vilca Apaza;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38252;1883;211001;Puno;San Antonio de Putina;Putina;20145705780;MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT;UF0010124;Botadero Parque Pino;19;407925.0;8349444.0;456.770025;10508.193886;1.050819;Municipalidad provincial de San Antonio de Putina;7.5;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38253;1884;211001;Puno;San Antonio de Putina;Putina;20195320111;MUNICIPALIDAD DISTRITAL DE QUILCAPUNCU;UF0010763;Botadero Ticani;19;420899.0;8354562.0;345.90132;5179.06482;0.517906;Municipalidad distrital de Quilcapuncu;0.1;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38254;1885;211005;Puno;San Antonio de Putina;Sina;20195320382;MUNICIPALIDAD DISTRITAL DE SINA;UF0009552;Botadero Cruz Mayo;19;469946.0;8398729.0;135.420569;1459.349804;0.145935;Municipalidad distrital de Sina;No Precisa;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38255;1886;211102;Puno;San Román;Cabana;20165571704;MUNICIPALIDAD DISTRITAL DE CABANA;UF0009306;Botadero Accohuisina;19;359019.0;8270324.0;193.826909;2279.512016;0.227951;Municipalidad distrital de Cabana;0.04;No;No;No;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38256;1887;211103;Puno;San Román;Cabanillas;20205942921;MUNICIPALIDAD DISTRITAL DE CABANILLAS;UF0009790;Botadero Jorge Chupa;19;354481.0;8269688.0;198.747047;2029.938482;0.202994;Municipalidad distrital de Cabanillas;1.22;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38257;1888;211104;Puno;San Román;Caracoto;20172870873;MUNICIPALIDAD DISTRITAL DE CARACOTO;UF0010811;Botadero ubicado en la cantera de Cemento Sur;19;381594.0;8278571.0;65.433948;256.472002;0.025647;Municipalidad distrital de Caracoto;0.02;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38258;1889;211104;Puno;San Román;Caracoto;20172870873;MUNICIPALIDAD DISTRITAL DE CARACOTO;UF0035350;Botadero Chuncanique;19;381389.57;8278445.3;53805;15000;1.5;Municipalidad Distrital de Caracoto;0.5;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00067-2022-OEFA/DSIS;;
38259;1890;211101;Puno;San Román;Juliaca;20165195290;MUNICIP PROVINCIAL DE SAN ROMAN JULIACA;UF0009587;Botadero de Chilla;19;381792.0;8286402.0;1611.105226;107383.024091;10.738302;Municipalidad provincial de San Román;240;Si;No;Si;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38260;1891;211105;Puno;San Román;San Miguel;20165195290;MUNICIP PROVINCIAL DE SAN ROMAN JULIACA;UF0013330;Botadero de Mucra;19;377609.0;8295979.0;477.872686;13303.826735;1.330383;Municipalidad provincial de San Román;0;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00003-2021-OEFA/DSIS;;
38261;1892;211209;Puno;Sandia;Alto Inambari;20321809813;MUNICIPALIDAD DISTRITAL DE ALTO INAMBARI;UF0009673;Botadero Dos de Mayo;19;474406.0;8442440.0;56.844097;207.087948;0.020709;Municipalidad distrital de Alto Inambari;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38262;1893;211202;Puno;Sandia;Cuyocuyo;20158936306;MUNICIPALIDAD DISTRITAL CUYOCUYO;UF0009379;Botadero C.C. Cojene Rotojani;19;440998.0;8396445.0;138.11;1200;0.12;Municipalidad distrital de Cuyocuyo;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38263;1894;211203;Puno;Sandia;Limbani;20202190503;MUNICIPALIDAD DISTRITAL DE LIMBANI;UF0009787;Botadero Jatun Huyco;19;426567.0;8437713.0;146.748024;1401.895805;0.14019;Municipalidad distrital de Limbani;1.25;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38264;1895;211204;Puno;Sandia;Patambuco;20191718683;MUNICIPALIDAD DISTRITAL DE PATAMBUCO;UF0010048;Botadero Muruayahuasi;19;432507.0;8412214.0;140.323952;1210.814535;0.121081;Municipalidad distrital de Patambuco;0.0043;No;No;Si;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38265;1896;211205;Puno;Sandia;Phara;20175219421;MUNICIPALIDAD DISTRITAL DE PHARA;UF0009793;Botadero Khani;19;427546.0;8437811.0;149.558023;795.514523;0.079551;Municipalidad distrital de Phara;0.143;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38266;1897;211206;Puno;Sandia;Quiaca;20181429535;MUNICIPALIDAD DISTRITAL DE QUIACA;UF0009419;Botadero Carretera a Sandia - Ccapumpuli;19;462066.0;8405126.0;76.859404;285.384144;0.028538;Municipalidad distrital de Quiaca;0.043;No;No;Si;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38267;1898;211207;Puno;Sandia;San Juan del Oro;20188065849;MUNICIPALIDAD DIST DE SAN JUAN DEL ORO;UF0009489;Botadero Challochuma;19;484141.0;8428311.0;112.084556;808.350298;0.080835;Distrito de San Juan de Oro;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38268;1899;211207;Puno;Sandia;San Juan del Oro;20188065849;MUNICIPALIDAD DIST DE SAN JUAN DEL ORO;UF0010188;Botadero Quebrada Belén;19;483081.0;8427410.0;165.902155;1902.569791;0.190257;Municipalidad distrital de San Juan del Oro;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38269;1900;211207;Puno;Sandia;San Juan del Oro;20188065849;MUNICIPALIDAD DIST DE SAN JUAN DEL ORO;UF0038321;Botadero Campo Santo;19;482901.0;8427267.0;294;2700;0.27;Municipalidad distrital de San Juan de Oro;0.3;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N.° 00052-2024-OEFA/DSIS;;
38270;1901;211210;Puno;Sandia;San Pedro de Putina Punco;20447601690;MUNICIPALIDAD DISTRITAL SAN PEDRO DE PUTINA PUNCO;UF0009366;Botadero Bajo Tunquimayo;19;495585.0;8439957.0;288.393682;2201.043063;0.220104;Municipalidad distrital de San Pedro de Putinapunco;No Precisa;No;No;Si;No;Si;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38271;1902;211201;Puno;Sandia;Sandia;20192145831;MUNICIPALIDAD PROVINCIAL DE SANDIA;UF0009825;Botadero Laqueque Llamani - Repisa;19;448566.0;8408137.0;216.828772;3011.168281;0.301117;Municipalidad provincial de Sandia;3.6;No;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38272;1903;211201;Puno;Sandia;Sandia;20192145831;MUNICIPALIDAD PROVINCIAL DE SANDIA;UF0018181;Botadero Ccapuna-Ayo;19;448763.27;8408400.71;217.14;3100;0.31;Municipalidad Provincial de Sandia;3;Si;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS;;
38273;1904;211208;Puno;Sandia;Yanahuaya;20191592990;MUNICIPALIDAD DISTRITAL YANAHUAYA;UF0009558;Botadero Cruzpata;19;482075.0;8425045.0;426.8;3700;0.37;Municipalidad distrital de Yanahuaya;1;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00008-2025-OEFA/DSIS;
38274;1905;211302;Puno;Yunguyo;Anapia;20208122739;MUNICIPALIDAD DISTRITAL DE ANAPIA;UF0010182;Botadero Qqeli Patja;19;515382.0;8197744.0;289.790799;4253.94183;0.425394;Municipalidad distrital de Anapia;0.038;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38275;1906;211303;Puno;Yunguyo;Copani;20161250911;MUNICIPALIDAD DISTRITAL DE COPANI;UF0009438;Botadero Ccala Quellamaya;19;495470.0;8187830.0;273.413339;3274.982958;0.327498;Municipalidad distrital de Copani;0.03;No;No;No;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38276;1907;211304;Puno;Yunguyo;Cuturapi;20207367550;MUNICIPALIDAD DISTRITAL DE CUTURAPI;UF0010828;Botadero ubicado en Ocolloni Whinto;19;481709.0;8201260.0;111.033128;706.892023;0.070689;Municipalidad distrital de Cuturapi;0.04;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38277;1908;211305;Puno;Yunguyo;Ollaraya;20198822842;MUNICIPALIDAD DISTRITAL OLLARAYA;UF0010849;Botadero Vilurcuni;19;501663.0;8203178.0;245.805278;3575.771965;0.357577;Municipalidad distrital de Ollaraya;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38278;1909;211307;Puno;Yunguyo;Unicachi;20204085022;MUNICIPALIDAD DISTRITAL DE UNICACHI;UF0010168;Botadero Punta Hermosa;19;504110.0;8206012.0;196.224298;1778.516518;0.177852;Municipalidad distrital de Unicachi;0.035;No;No;No;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38279;1910;211301;Puno;Yunguyo;Yunguyo;20192146641;MUNICIPALIDAD PROVINCIAL DE YUNGUYO;UF0010837;Botadero Unumani;19;488044.0;8202183.0;835.236059;28981.320216;2.898132;Municipalidad provincial de Yunguyo, Municipalidad distrital de Tinicachi;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38280;1911;220202;San Martín;Bellavista;Alto Biavo;20199960939;MUNICIPALIDAD DISTRITAL DE ALTO BIAVO;UF0009902;Botadero Municipal;18;337509.0;9199779.0;591.932113;9024.79381;0.902479;Muncipalidad distrital de Alto Biavo;86;No;No;No;Si;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38281;1912;220203;San Martín;Bellavista;Bajo Biavo;20531290306;MUNICIPALIDAD DISTRITAL BAJO BIAVO;UF0009405;Botadero Cantera;18;336733.0;9212825.0;446.798328;13369.926587;1.336993;Municipalidad distrital de Bajo Biavo;No Precisa;No;No;No;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38282;1913;220203;San Martín;Bellavista;Bajo Biavo;20531290306;MUNICIPALIDAD DISTRITAL BAJO BIAVO;UF0009905;Botadero Municipal;18;337509.0;9207628.0;97.816286;572.006057;0.057201;Municipalidad distrital de Bajo Biavo;No Precisa;No;No;No;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
38283;1914;220201;San Martín;Bellavista;Bellavista;20175467671;MUNICIPALIDAD PROV. BELLAVISTA;UF0010012;Botadero Municipal - Carretera San Pablo;18;324947.0;9222839.0;519.871701;15952.72244;1.595272;Municipalidad distrital de San Rafael, Municipalidad provincial de Bellavista;29;No;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
